Week	Region	Plant	Area	Brand	Type	Opening Stock (Pac)	End Stock (Pac)	FC (Pac)	SP (Pac)	SV (Pac)	Opening Stock (TH Stick)	End Stock (TH Stick)	FC (TH Stick)	SP (TH Stick)	SV (TH Stick)
1	JV4	ZD7D	 Malang	BAJ12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7D	 Malang	BRW12	BV1	3545	3545	299.3979426	0	345	42.54	42.54	3.592775311	0	4.14
1	JV4	ZD7D	 Malang	DLE12	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7D	 Malang	DRE12	HMS	9773	9773	7381.286262	0	8497	117.276	117.276	88.57543515	0	101.964
1	JV4	ZD7D	 Malang	DSB12	HMS	404027	404027	130389.7778	0	43429	4848.324	4848.324	1564.677334	0	521.148
1	JV4	ZD7D	 Malang	DSB16	HMS	5154	9474	6959.840195	0	5417	82.464	151.584	111.3574431	0	86.672
1	JV4	ZD7D	 Malang	DSE12	HMS	6228	6228	1059.134537	0	1366	74.736	74.736	12.70961444	0	16.392
1	JV4	ZD7D	 Malang	DSM12	HMS	64322	64322	23965.04025	0	23540	771.864	771.864	287.580483	0	282.48
1	JV4	ZD7D	 Malang	DSS12	HMS	348606	348606	99725.99274	0	129985	4183.272	4183.272	1196.711913	0	1559.82
1	JV4	ZD7D	 Malang	DSS16	HMS	7453	7453	6256.406606	0	3255	119.248	119.248	100.1025057	0	52.08
1	JV4	ZD7D	 Malang	DTS12	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7D	 Malang	GLP16	BV1	215	215	57.76632802	0	0	3.44	3.44	0.924261248	0	0
1	JV4	ZD7D	 Malang	GLY16	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7D	 Malang	KPT12	BV1	33	33	1388.394309	0	30	0.396	0.396	16.6607317	0	0.36
1	JV4	ZD7D	 Malang	LOK12	BV1	0	0	83.58539895	0	0	0	0	1.003024787	0	0
1	JV4	ZD7D	 Malang	MBC12	HMS	30264	30264	6257.239507	0	13142	363.168	363.168	75.08687408	0	157.704
1	JV4	ZD7D	 Malang	MBG20	HMS	12	12	0	0	0	0.24	0.24	0	0	0
1	JV4	ZD7D	 Malang	MBL20	HMS	6222	6222	3536.498903	0	2111	124.44	124.44	70.72997807	0	42.22
1	JV4	ZD7D	 Malang	MBR20	HMS	33828	33828	11811.67921	0	12503	676.56	676.56	236.2335842	0	250.06
1	JV4	ZD7D	 Malang	MCO12	HMS	25	25	0	0	0	0.3	0.3	0	0	0
1	JV4	ZD7D	 Malang	MFB12	HMS	61760	61760	11452.46516	0	27336	741.12	741.12	137.4295819	0	328.032
1	JV4	ZD7D	 Malang	MFB16	HMS	12406	12406	1634.288621	0	5121	198.496	198.496	26.14861794	0	81.936
1	JV4	ZD7D	 Malang	MFB20	HMS	51992	51992	6674.3807	0	9182	1039.84	1039.84	133.487614	0	183.64
1	JV4	ZD7D	 Malang	MLD12	HMS	26787	26787	3326.93203	0	14328	321.444	321.444	39.92318436	0	171.936
1	JV4	ZD7D	 Malang	MLD16	HMS	199425	199425	89935.66857	0	100236	3190.8	3190.8	1438.970697	0	1603.776
1	JV4	ZD7D	 Malang	MLD50	HMS	1228	1228	255.0235713	0	617	61.4	61.4	12.75117857	0	30.85
1	JV4	ZD7D	 Malang	MLG20	HMS	3	3	0	0	0	0.06	0.06	0	0	0
1	JV4	ZD7D	 Malang	MMG20	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7D	 Malang	MMI20	HMS	6091	6091	2991.115254	0	2758	121.82	121.82	59.82230508	0	55.16
1	JV4	ZD7D	 Malang	MRL16	HMS	4371	4371	589.3197536	0	4075	69.936	69.936	9.429116058	0	65.2
1	JV4	ZD7D	 Malang	MSE16	HMS	3506	3506	196.0966699	0	654	56.096	56.096	3.137546719	0	10.464
1	JV4	ZD7D	 Malang	MSU16	HMS	34	34	0	0	30	0.544	0.544	0	0	0.48
1	JV4	ZD7D	 Malang	MTB16	HMS	13276	13276	2056.584813	0	5544	212.416	212.416	32.90535701	0	88.704
1	JV4	ZD7D	 Malang	MTR12	HMS	6	6	0	0	0	0.072	0.072	0	0	0
1	JV4	ZD7D	 Malang	MTR16	HMS	4051	4051	445.6316699	0	3959	64.816	64.816	7.130106718	0	63.344
1	JV4	ZD7D	 Malang	NAT20	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7D	 Malang	OEM10	BV1	600	600	17.01352226	0	0	6	6	0.170135223	0	0
1	JV4	ZD7D	 Malang	OES12	BV1	800	800	39.60726715	0	200	9.6	9.6	0.475287206	0	2.4
1	JV4	ZD7D	 Malang	SAH12	HMS	269520	269520	86697.95635	0	90621	3234.24	3234.24	1040.375476	0	1087.452
1	JV4	ZD7D	 Malang	SAI12	HMS	370777	370777	140786.3603	0	139527	4449.324	4449.324	1689.436323	0	1674.324
1	JV4	ZD7D	 Malang	SLE12	HMS	317657	317657	83033.54345	0	65500	3811.884	3811.884	996.4025214	0	786
1	JV4	ZD7D	 Malang	SLT12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7D	 Malang	TTL16	BV1	319	319	144.1539336	0	192	5.104	5.104	2.306462938	0	3.072
1	JV4	ZD7D	 Malang	TWG16	BV1	577	577	0.109950053	0	0	9.232	9.232	0.001759201	0	0
1	JV4	ZD7D	 Malang	TWR12	BV1	15630	15630	344.7871656	0	1212	187.56	187.56	4.137445987	0	14.544
1	JV4	ZD7D	 Malang	TWR16	BV1	268	268	2204.68854	0	244	4.288	4.288	35.27501665	0	3.904
1	JV4	ZD7D	 Malang	TWY16	BV1	1451	1451	433.2191151	0	1410	23.216	23.216	6.931505841	0	22.56
1	JV4	ZD7D	 Malang	UTG12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7D	 Malang	MGA16	HMS	505	505	1.815594107	0	0	8.08	8.08	0.029049506	0	0
1	JV4	ZD7D	 Malang	SAL12	HMS	22802	22802	5759.856967	0	5644	273.624	273.624	69.1182836	0	67.728
1	JV4	ZD7D	 Malang	DLA12	HMS	47356	47356	13528.68452	0	14627	568.272	568.272	162.3442142	0	175.524
1	JV4	ZD7D	 Malang	DTC12	HMS	46881	46881	2784.792216	0	921	562.572	562.572	33.41750659	0	11.052
1	JV4	ZD7D	 Malang	MLA16	HMS	1120	1120	9.872267062	0	0	17.92	17.92	0.157956273	0	0
1	JV4	ZD7D	 Malang	OEB12	BV1	0	0	156.0323626	0	0	0	0	1.872388352	0	0
1	JV4	ZD7D	 Malang	OEB16	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7D	 Malang	OEB20	BV1	0	0	146.3198345	0	0	0	0	2.926396689	0	0
1	JV4	ZD7D	 Malang	MKT12	HMS	24312	24312	4315.323219	0	4785	291.744	291.744	51.78387863	0	57.42
1	JV4	ZD7D	 Malang	MVT16	HMS	5	5	1.699938497	0	0	0.08	0.08	0.027199016	0	0
1	JV4	ZD7D	 Malang	SLS12	HMS	12837	12837	2263.338875	0	2207	154.044	154.044	27.1600665	0	26.484
1	JV4	ZD7D	 Malang	VOK12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7D	 Malang	RKT16	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7D	 Malang	SLA12	HMS	8801	8801	2229.573102	0	2300	105.612	105.612	26.75487722	0	27.6
1	JV4	ZD7D	 Malang	MCS12	HMS	39982	39982	9187.902427	0	19254	479.784	479.784	110.2548291	0	231.048
1	JV4	ZD7D	 Malang	MVP16	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7D	 Malang	AVT20	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7D	 Malang	SGO12	HMS	60639	60639	9473.117707	0	5200	727.668	727.668	113.6774125	0	62.4
1	JV4	ZD7I	 Probolinggo	ARB12	BV1	27417	27417	7020.353611	0	2854	329.004	329.004	84.24424333	0	34.248
1	JV4	ZD7I	 Probolinggo	ARK12	BV1	5674	5674	3567.560681	0	3201	68.088	68.088	42.81072818	0	38.412
1	JV4	ZD7I	 Probolinggo	ARL16	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	ARM12	BV1	143233	143233	38050.10432	0	6588	1718.796	1718.796	456.6012519	0	79.056
1	JV4	ZD7I	 Probolinggo	AUL12	HMS	25	25	2.043296703	0	0	0.3	0.3	0.02451956	0	0
1	JV4	ZD7I	 Probolinggo	AUL16	HMS	25	25	0	0	0	0.4	0.4	0	0	0
1	JV4	ZD7I	 Probolinggo	AVM20	HMS	369	369	135.9839793	0	165	7.38	7.38	2.719679587	0	3.3
1	JV4	ZD7I	 Probolinggo	AVR20	HMS	4776	4776	1206.565962	0	1619	95.52	95.52	24.13131924	0	32.38
1	JV4	ZD7I	 Probolinggo	BAJ12	BV1	628	628	5.260827783	0	1	7.536	7.536	0.063129933	0	0.012
1	JV4	ZD7I	 Probolinggo	BRW12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	DLE12	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	DRE12	HMS	26547	26547	7987.3635	0	5126	318.564	318.564	95.848362	0	61.512
1	JV4	ZD7I	 Probolinggo	DSB12	HMS	163403	163403	36471.54236	0	18355	1960.836	1960.836	437.6585083	0	220.26
1	JV4	ZD7I	 Probolinggo	DSB16	HMS	8292	8292	1905.282468	0	3714	132.672	132.672	30.48451949	0	59.424
1	JV4	ZD7I	 Probolinggo	DSE12	HMS	14463	14463	4397.486807	0	5940	173.556	173.556	52.76984169	0	71.28
1	JV4	ZD7I	 Probolinggo	DSM12	HMS	13517	13517	3496.670047	0	3320	162.204	162.204	41.96004056	0	39.84
1	JV4	ZD7I	 Probolinggo	DSS12	HMS	114041	114041	27939.31005	0	40910	1368.492	1368.492	335.2717206	0	490.92
1	JV4	ZD7I	 Probolinggo	DSS16	HMS	12085	12085	5262.197672	0	2000	193.36	193.36	84.19516276	0	32
1	JV4	ZD7I	 Probolinggo	DTS12	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	GLP16	BV1	69	69	69.21538075	0	6	1.104	1.104	1.107446092	0	0.096
1	JV4	ZD7I	 Probolinggo	GLY16	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	KPT12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	LOK12	BV1	0	0	104.8970443	0	0	0	0	1.258764532	0	0
1	JV4	ZD7I	 Probolinggo	MBC12	HMS	12508	12508	2558.265905	0	4196	150.096	150.096	30.69919086	0	50.352
1	JV4	ZD7I	 Probolinggo	MBG20	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	MBL20	HMS	1987	1987	1144.61185	0	887	39.74	39.74	22.892237	0	17.74
1	JV4	ZD7I	 Probolinggo	MBR20	HMS	11033	11033	3889.80464	0	5692	220.66	220.66	77.79609281	0	113.84
1	JV4	ZD7I	 Probolinggo	MCO12	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	MFB12	HMS	25532	25532	5159.665019	0	9513	306.384	306.384	61.91598023	0	114.156
1	JV4	ZD7I	 Probolinggo	MFB16	HMS	1730	1730	205.8033632	0	355	27.68	27.68	3.292853811	0	5.68
1	JV4	ZD7I	 Probolinggo	MFB20	HMS	14645	14645	2923.727508	0	5057	292.9	292.9	58.47455016	0	101.14
1	JV4	ZD7I	 Probolinggo	MLD12	HMS	18550	18550	790.4926692	0	1961	222.6	222.6	9.48591203	0	23.532
1	JV4	ZD7I	 Probolinggo	MLD16	HMS	271014	271014	35080.70615	0	31583	4336.224	4336.224	561.2912983	0	505.328
1	JV4	ZD7I	 Probolinggo	MLD50	HMS	431	431	53.93125217	0	79	21.55	21.55	2.696562609	0	3.95
1	JV4	ZD7I	 Probolinggo	MLG20	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	MMG20	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	MMI20	HMS	1444	1444	570.2676319	0	260	28.88	28.88	11.40535264	0	5.2
1	JV4	ZD7I	 Probolinggo	MRL16	HMS	690	690	116.0345853	0	366	11.04	11.04	1.856553365	0	5.856
1	JV4	ZD7I	 Probolinggo	MSE16	HMS	4704	4704	467.9481656	0	2654	75.264	75.264	7.487170649	0	42.464
1	JV4	ZD7I	 Probolinggo	MSU16	HMS	87	87	0	0	8	1.392	1.392	0	0	0.128
1	JV4	ZD7I	 Probolinggo	MTB16	HMS	5059	5059	487.629213	0	771	80.944	80.944	7.802067408	0	12.336
1	JV4	ZD7I	 Probolinggo	MTR12	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	MTR16	HMS	1368	1368	149.978011	0	411	21.888	21.888	2.399648176	0	6.576
1	JV4	ZD7I	 Probolinggo	NAT20	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	OEM10	BV1	2409	2409	402.9034073	0	55	24.09	24.09	4.029034073	0	0.55
1	JV4	ZD7I	 Probolinggo	OES12	BV1	7061	7061	3139.866103	0	1530	84.732	84.732	37.67839324	0	18.36
1	JV4	ZD7I	 Probolinggo	SAH12	HMS	2550	2550	746.1224148	0	1200	30.6	30.6	8.953468978	0	14.4
1	JV4	ZD7I	 Probolinggo	SAI12	HMS	261203	261203	76799.87139	0	59107	3134.436	3134.436	921.5984567	0	709.284
1	JV4	ZD7I	 Probolinggo	SLE12	HMS	362797	362797	75920.57201	0	53655	4353.564	4353.564	911.0468641	0	643.86
1	JV4	ZD7I	 Probolinggo	SLT12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	TTL16	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	TWG16	BV1	628	628	0.185623696	0	6	10.048	10.048	0.002969979	0	0.096
1	JV4	ZD7I	 Probolinggo	TWR12	BV1	2611	2611	114.9427949	0	186	31.332	31.332	1.379313539	0	2.232
1	JV4	ZD7I	 Probolinggo	TWR16	BV1	5650	5650	1581.90843	0	2707	90.4	90.4	25.31053488	0	43.312
1	JV4	ZD7I	 Probolinggo	TWY16	BV1	184	184	188.1731381	0	8	2.944	2.944	3.010770209	0	0.128
1	JV4	ZD7I	 Probolinggo	UTG12	BV1	8332	8332	1587.606294	0	974	99.984	99.984	19.05127552	0	11.688
1	JV4	ZD7I	 Probolinggo	MGA16	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	SAL12	HMS	5938	5938	1614.602805	0	1823	71.256	71.256	19.37523366	0	21.876
1	JV4	ZD7I	 Probolinggo	DLA12	HMS	70500	70500	18702.91006	0	11083	846	846	224.4349207	0	132.996
1	JV4	ZD7I	 Probolinggo	DTC12	HMS	26676	26676	1538.288004	0	632	320.112	320.112	18.45945605	0	7.584
1	JV4	ZD7I	 Probolinggo	MLA16	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	OEB12	BV1	20800	20800	3484.722766	0	0	249.6	249.6	41.81667319	0	0
1	JV4	ZD7I	 Probolinggo	OEB16	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	OEB20	BV1	1200	1200	558.6757316	0	0	24	24	11.17351463	0	0
1	JV4	ZD7I	 Probolinggo	MKT12	HMS	10780	10780	1667.616318	0	2016	129.36	129.36	20.01139581	0	24.192
1	JV4	ZD7I	 Probolinggo	MVT16	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	SLS12	HMS	4360	4360	685.2999095	0	476	52.32	52.32	8.223598914	0	5.712
1	JV4	ZD7I	 Probolinggo	VOK12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	RKT16	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	SLA12	HMS	2926	2926	761.1566038	0	1200	35.112	35.112	9.133879246	0	14.4
1	JV4	ZD7I	 Probolinggo	MCS12	HMS	9812	9812	3270.459867	0	3848	117.744	117.744	39.2455184	0	46.176
1	JV4	ZD7I	 Probolinggo	MVP16	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	AVT20	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7I	 Probolinggo	SGO12	HMS	30858	30858	6460.949792	0	5621	370.296	370.296	77.53139751	0	67.452
1	JV4	ZD7M	 Mojokerto	ARB12	BV1	19118	19118	1729.518298	0	5397	229.416	229.416	20.75421957	0	64.764
1	JV4	ZD7M	 Mojokerto	ARK12	BV1	800	800	0	0	0	9.6	9.6	0	0	0
1	JV4	ZD7M	 Mojokerto	ARL16	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	ARM12	BV1	1015	1015	40.73498174	0	110	12.18	12.18	0.488819781	0	1.32
1	JV4	ZD7M	 Mojokerto	AUL12	HMS	0	0	26.56285714	0	0	0	0	0.318754286	0	0
1	JV4	ZD7M	 Mojokerto	AUL16	HMS	3148	3148	0	0	50	50.368	50.368	0	0	0.8
1	JV4	ZD7M	 Mojokerto	AVM20	HMS	1756	1756	321.6161101	0	520	35.12	35.12	6.432322203	0	10.4
1	JV4	ZD7M	 Mojokerto	AVR20	HMS	2028	2028	1604.312585	0	1047	40.56	40.56	32.08625169	0	20.94
1	JV4	ZD7M	 Mojokerto	BAJ12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	BRW12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	DLE12	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	DRE12	HMS	57089	57089	8308.232758	0	10957	685.068	685.068	99.69879309	0	131.484
1	JV4	ZD7M	 Mojokerto	DSB12	HMS	132025	132025	58534.27417	0	18508	1584.3	1584.3	702.4112901	0	222.096
1	JV4	ZD7M	 Mojokerto	DSB16	HMS	3622	3622	4698.990759	0	3046	57.952	57.952	75.18385214	0	48.736
1	JV4	ZD7M	 Mojokerto	DSE12	HMS	5524	5524	1628.473852	0	3847	66.288	66.288	19.54168622	0	46.164
1	JV4	ZD7M	 Mojokerto	DSM12	HMS	65579	65579	18853.75447	0	14442	786.948	786.948	226.2450537	0	173.304
1	JV4	ZD7M	 Mojokerto	DSS12	HMS	117574	117574	69971.05011	0	83930	1410.888	1410.888	839.6526013	0	1007.16
1	JV4	ZD7M	 Mojokerto	DSS16	HMS	6042	6042	3349.798508	0	792	96.672	96.672	53.59677612	0	12.672
1	JV4	ZD7M	 Mojokerto	DTS12	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	GLP16	BV1	268	268	341.6794882	0	126	4.288	4.288	5.466871811	0	2.016
1	JV4	ZD7M	 Mojokerto	GLY16	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	KPT12	BV1	3392	3392	1356.885287	0	394	40.704	40.704	16.28262344	0	4.728
1	JV4	ZD7M	 Mojokerto	LOK12	BV1	0	0	12.84476439	0	0	0	0	0.154137173	0	0
1	JV4	ZD7M	 Mojokerto	MBC12	HMS	4503	4503	4585.918625	0	4029	54.036	54.036	55.0310235	0	48.348
1	JV4	ZD7M	 Mojokerto	MBG20	HMS	204	204	0	0	0	4.08	4.08	0	0	0
1	JV4	ZD7M	 Mojokerto	MBL20	HMS	3255	3255	2089.789837	0	843	65.1	65.1	41.79579674	0	16.86
1	JV4	ZD7M	 Mojokerto	MBR20	HMS	7299	7299	7147.930281	0	7050	145.98	145.98	142.9586056	0	141
1	JV4	ZD7M	 Mojokerto	MCO12	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	MFB12	HMS	49062	49062	8884.980983	0	15652	588.744	588.744	106.6197718	0	187.824
1	JV4	ZD7M	 Mojokerto	MFB16	HMS	4730	4730	827.3821614	0	2106	75.68	75.68	13.23811458	0	33.696
1	JV4	ZD7M	 Mojokerto	MFB20	HMS	26582	26582	5699.705846	0	8951	531.64	531.64	113.9941169	0	179.02
1	JV4	ZD7M	 Mojokerto	MLD12	HMS	13613	13613	1567.938858	0	4504	163.356	163.356	18.8152663	0	54.048
1	JV4	ZD7M	 Mojokerto	MLD16	HMS	174926	174926	60825.26939	0	51636	2798.816	2798.816	973.2043103	0	826.176
1	JV4	ZD7M	 Mojokerto	MLD50	HMS	178	178	53.7046113	0	32	8.9	8.9	2.685230565	0	1.6
1	JV4	ZD7M	 Mojokerto	MLG20	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	MMG20	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	MMI20	HMS	2384	2384	1710.205183	0	930	47.68	47.68	34.20410366	0	18.6
1	JV4	ZD7M	 Mojokerto	MRL16	HMS	10180	10180	841.5013728	0	5207	162.88	162.88	13.46402197	0	83.312
1	JV4	ZD7M	 Mojokerto	MSE16	HMS	6429	6429	282.1665786	0	5736	102.864	102.864	4.514665257	0	91.776
1	JV4	ZD7M	 Mojokerto	MSU16	HMS	63	63	0	0	0	1.008	1.008	0	0	0
1	JV4	ZD7M	 Mojokerto	MTB16	HMS	14907	14907	2301.317231	0	3529	238.512	238.512	36.82107569	0	56.464
1	JV4	ZD7M	 Mojokerto	MTR12	HMS	12	12	0	0	0	0.144	0.144	0	0	0
1	JV4	ZD7M	 Mojokerto	MTR16	HMS	7364	7364	765.2882186	0	3840	117.824	117.824	12.2446115	0	61.44
1	JV4	ZD7M	 Mojokerto	NAT20	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	OEM10	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	OES12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	SAH12	HMS	99207	99207	35446.44257	0	10329	1190.484	1190.484	425.3573109	0	123.948
1	JV4	ZD7M	 Mojokerto	SAI12	HMS	162886	162886	79072.60491	0	103654	1954.632	1954.632	948.8712589	0	1243.848
1	JV4	ZD7M	 Mojokerto	SLE12	HMS	262825	262825	71835.93391	0	68168	3153.9	3153.9	862.0312069	0	818.016
1	JV4	ZD7M	 Mojokerto	SLT12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	TTL16	BV1	515	515	97.10357118	0	28	8.24	8.24	1.553657139	0	0.448
1	JV4	ZD7M	 Mojokerto	TWG16	BV1	1046	1046	21.2925478	0	918	16.736	16.736	0.340680765	0	14.688
1	JV4	ZD7M	 Mojokerto	TWR12	BV1	8902	8902	324.7650122	0	7833	106.824	106.824	3.897180146	0	93.996
1	JV4	ZD7M	 Mojokerto	TWR16	BV1	577	577	2527.55863	0	473	9.232	9.232	40.44093808	0	7.568
1	JV4	ZD7M	 Mojokerto	TWY16	BV1	179	179	537.3285807	0	48	2.864	2.864	8.597257291	0	0.768
1	JV4	ZD7M	 Mojokerto	UTG12	BV1	6117	6117	1043.992205	0	1777	73.404	73.404	12.52790647	0	21.324
1	JV4	ZD7M	 Mojokerto	MGA16	HMS	940	940	222.1530681	0	0	15.04	15.04	3.55444909	0	0
1	JV4	ZD7M	 Mojokerto	SAL12	HMS	25298	25298	9156.691545	0	7305	303.576	303.576	109.8802985	0	87.66
1	JV4	ZD7M	 Mojokerto	DLA12	HMS	128455	128455	25779.7209	0	14235	1541.46	1541.46	309.3566508	0	170.82
1	JV4	ZD7M	 Mojokerto	DTC12	HMS	37253	37253	2223.906817	0	460	447.036	447.036	26.6868818	0	5.52
1	JV4	ZD7M	 Mojokerto	MLA16	HMS	3410	3410	146.9819768	0	3130	54.56	54.56	2.351711629	0	50.08
1	JV4	ZD7M	 Mojokerto	OEB12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	OEB16	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	OEB20	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	MKT12	HMS	31913	31913	5394.069997	0	4256	382.956	382.956	64.72883997	0	51.072
1	JV4	ZD7M	 Mojokerto	MVT16	HMS	0	0	106.6315215	0	0	0	0	1.706104344	0	0
1	JV4	ZD7M	 Mojokerto	SLS12	HMS	4077	4077	4191.470579	0	2912	48.924	48.924	50.29764695	0	34.944
1	JV4	ZD7M	 Mojokerto	VOK12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	RKT16	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7M	 Mojokerto	SLA12	HMS	5230	5230	4406.329877	0	4015	62.76	62.76	52.87595853	0	48.18
1	JV4	ZD7M	 Mojokerto	MCS12	HMS	5572	5572	5276.373515	0	2357	66.864	66.864	63.31648219	0	28.284
1	JV4	ZD7M	 Mojokerto	MVP16	HMS	11310	11310	84.49128451	0	7860	180.96	180.96	1.351860552	0	125.76
1	JV4	ZD7M	 Mojokerto	AVT20	HMS	1950	1950	165.966082	0	1950	39	39	3.319321641	0	39
1	JV4	ZD7M	 Mojokerto	SGO12	HMS	54813	54813	7680.488337	0	2351	657.756	657.756	92.16586004	0	28.212
1	JV4	ZD7F	 Pamekasan	ARB12	BV1	1750	1750	350.3891194	0	1070	21	21	4.204669433	0	12.84
1	JV4	ZD7F	 Pamekasan	ARK12	BV1	1190	1190	428.8408702	0	850	14.28	14.28	5.146090442	0	10.2
1	JV4	ZD7F	 Pamekasan	ARL16	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7F	 Pamekasan	ARM12	BV1	36390	36390	5338.103918	0	9590	436.68	436.68	64.05724702	0	115.08
1	JV4	ZD7F	 Pamekasan	AUL12	HMS	659	659	186.167033	0	80	7.908	7.908	2.234004396	0	0.96
1	JV4	ZD7F	 Pamekasan	AUL16	HMS	16	16	0	0	10	0.256	0.256	0	0	0.16
1	JV4	ZD7F	 Pamekasan	AVM20	HMS	845	845	240.6129789	0	160	16.9	16.9	4.812259578	0	3.2
1	JV4	ZD7F	 Pamekasan	AVR20	HMS	16367	16367	4440.052342	0	3493	327.34	327.34	88.80104683	0	69.86
1	JV4	ZD7F	 Pamekasan	BAJ12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7F	 Pamekasan	BRW12	BV1	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7F	 Pamekasan	DLE12	HMS	0	0	0	0	0	0	0	0	0	0
1	JV4	ZD7F	 Pamekasan	DRE12	HMS	16333	16333	4858.267755	0	6224	195.996	195.996	58.29921306	0	74.688
1	JV4	ZD7F	 Pamekasan	DSB12	HMS	229930	229930	89598.1003	0	78630	2759.16	2759.16	1075.177204	0	943.56
1	JV4	ZD7F	 Pamekasan	DSB16	HMS	7635	7635	2951.991071	0	5158	122.16	122.16	47.23185714	0	82.528
1	JV4	ZD7F	 Pamekasan	DSE12	HMS	1557	1557	454.1130143	0	450	18.684	18.684	5.449356171	0	5.4
1	JV4	ZD7F	 Pamekasan	DSM12	HMS	51834	75034	27839.25178	0	22690	622.008	900.408	334.0710213	0	272.28
1	JV4	ZD7F	 Pamekasan	DSS12	HMS	112600	157600	49217.47782	0	68703	1351.2	1891.2	590.6097338	0	824.436
1	JV4	ZD7F	 Pamekasan	DSS16	HMS	12310	12310	7241.480767	0	3820	196.96	196.96	115.8636923	0	61.12
1	JV4	ZD7F	 Pamekasan	DTS12	HMS	0	0	0	0	0	0	0	0	0	0
